abcd,nda,instrument
tfmri_mid_all_antic.reward.vs.neutral_beta_cort.desikan_superiorfrontal.lh,mdacrwvsntbctxlhsuperiorft,midaparc01
tfmri_mid_all_antic.reward.vs.neutral_beta_cort.desikan_rostralmiddlefrontal.lh,mdacrwvsntbctxlhrstmiddl,midaparc01
tfmri_mid_all_antic.reward.vs.neutral_beta_cort.desikan_rostralanteriorcingulate.lh,mdacrwvsntbctxlhrstantcgl,midaparc01
tfmri_mid_all_antic.reward.vs.neutral_beta_cort.desikan_precuneus.lh,mdacrwvsntbctxlhprecuneus,midaparc01
tfmri_mid_all_antic.reward.vs.neutral_beta_cort.desikan_precentral.lh,mdacrwvsntbctxlhprecentral,midaparc01
tfmri_mid_all_antic.reward.vs.neutral_beta_cort.desikan_posteriorcingulate.lh,mdacrwvsntbctxlhposteriorcgl,midaparc01
tfmri_mid_all_antic.reward.vs.neutral_beta_cort.desikan_postcentral.lh,mdacrwvsntbctxlhpostcentral,midaparc01
tfmri_mid_all_antic.reward.vs.neutral_beta_cort.desikan_pericalcarine.lh,mdacrwvsntbctxlhpericc,midaparc01
tfmri_mid_all_antic.reward.vs.neutral_beta_cort.desikan_parstriangularis.lh,mdacrwvsntbctxlhparstriangls,midaparc01
tfmri_mid_all_antic.reward.vs.neutral_beta_cort.desikan_parsorbitalis.lh,mdacrwvsntbctxlhparsor,midaparc01
tfmri_mid_all_antic.reward.vs.neutral_beta_cort.desikan_parsopercularis.lh,mdacrwvsntbctxlhparsops,midaparc01
tfmri_mid_all_antic.reward.vs.neutral_beta_cort.desikan_parahippocampal.lh,mdacrwvsntbctxlhparahp,midaparc01
tfmri_mid_all_antic.reward.vs.neutral_beta_cort.desikan_paracentral.lh,mdacrwvsntbctxlhparacentral,midaparc01
tfmri_mid_all_antic.reward.vs.neutral_beta_cort.desikan_medialorbitofrontal.lh,mdacrwvsntbctxlhmlorbitoft,midaparc01
tfmri_mid_all_antic.reward.vs.neutral_beta_cort.desikan_middletemporal.lh,mdacrwvsntbctxlhmiddletmp,midaparc01
tfmri_mid_all_antic.reward.vs.neutral_beta_cort.desikan_lingual.lh,mdacrwvsntbctxlhlingual,midaparc01
tfmri_mid_all_antic.reward.vs.neutral_beta_cort.desikan_lateralorbitofrontal.lh,mdacrwvsntbctxlhlatorbitoft,midaparc01
tfmri_mid_all_antic.reward.vs.neutral_beta_cort.desikan_lateraloccipital.lh,mdacrwvsntbctxlhlatoccipital,midaparc01
tfmri_mid_all_antic.reward.vs.neutral_beta_cort.desikan_isthmuscingulate.lh,mdacrwvsntbctxlhisthmuscgl,midaparc01
tfmri_mid_all_antic.reward.vs.neutral_beta_cort.desikan_inferiortemporal.lh,mdacrwvsntbctxlhinferiortmp,midaparc01
tfmri_mid_all_antic.reward.vs.neutral_beta_cort.desikan_inferiorparietal.lh,mdacrwvsntbctxlhinferiorpar,midaparc01
tfmri_mid_all_antic.reward.vs.neutral_beta_cort.desikan_fusiform.lh,mdacrwvsntbctxlhfusiform,midaparc01
tfmri_mid_all_antic.reward.vs.neutral_beta_cort.desikan_frontalpole.lh,mdacrwvsntbctxlhftpole,midaparc01
tfmri_mid_all_antic.reward.vs.neutral_beta_cort.desikan_entorhinal.lh,mdacrwvsntbctxlhentorhinal,midaparc01
tfmri_mid_all_antic.reward.vs.neutral_beta_cort.desikan_cuneus.lh,mdacrwvsntbctxlhcuneus,midaparc01
tfmri_mid_all_antic.reward.vs.neutral_beta_cort.desikan_caudalmiddlefrontal.lh,mdacrwvsntbctxlhcaudalmiddl,midaparc01
tfmri_mid_all_antic.reward.vs.neutral_beta_cort.desikan_caudalanteriorcingulate.lh,mdacrwvsntbctxlhcaudalantcgl,midaparc01
tfmri_mid_all_antic.reward.vs.neutral_beta_cort.desikan_bankssts.lh,mdacrwvsntbctxlhbankssts,midaparc01
tfmri_mid_all_antic.reward.vs.neutral_beta_subcort.aseg_csf,mdacrwvsntbcsf,midaparc01
tfmri_mid_all_antic.reward.vs.neutral_beta_subcort.aseg_brain.stem,mdacrwvsntbbrainstem,midaparc01
tfmri_mid_all_antic.reward.vs.neutral_beta_subcort.aseg_4th.ventricle,mdacrwvsntb4thvtl,midaparc01
tfmri_mid_all_antic.reward.vs.neutral_beta_subcort.aseg_3rd.ventricle,mdacrwvsntb3rdvtl,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_subcort.aseg_ventraldc.rh,mdaclsvsntbrightventraldc,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_subcort.aseg_thalamus.proper.rh,mdaclsvsntbrightthlpp,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_subcort.aseg_putamen.rh,mdaclsvsntbrightputamen,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_subcort.aseg_pallidum.rh,mdaclsvsntbrightpallidum,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_subcort.aseg_lateral.ventricle.rh,mdaclsvsntbrightlatvtl,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_subcort.aseg_inf.lat.vent.rh,mdaclsvsntbrightinflatvent,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_subcort.aseg_hippocampus.rh,mdaclsvsntbrighthp,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_subcort.aseg_cerebral.white.matter.rh,mdaclsvsntbrightcrlwm,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_subcort.aseg_cerebellum.white.matter.rh,mdaclsvsntbrightcerwm,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_subcort.aseg_cerebellum.cortex.rh,mdaclsvsntbrightcercortex,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_subcort.aseg_caudate.rh,mdaclsvsntbrightcaudate,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_subcort.aseg_amygdala.rh,mdaclsvsntbrightamygdala,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_subcort.aseg_accumbens.area.rh,mdaclsvsntbrightaccarea,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_subcort.aseg_ventraldc.lh,mdaclsvsntblventraldc,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_subcort.aseg_thalamus.proper.lh,mdaclsvsntblthlpp,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_subcort.aseg_putamen.lh,mdaclsvsntblputamen,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_subcort.aseg_pallidum.lh,mdaclsvsntblpallidum,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_subcort.aseg_lateral.ventricle.lh,mdaclsvsntbllatvtl,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_subcort.aseg_inf.lat.vent.lh,mdaclsvsntblinflatvent,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_subcort.aseg_hippocampus.lh,mdaclsvsntblhp,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_subcort.aseg_cerebral.white.matter.lh,mdaclsvsntblcrlwm,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_subcort.aseg_cerebellum.white.matter.lh,mdaclsvsntblcerwm,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_subcort.aseg_cerebellum.cortex.lh,mdaclsvsntblcercortex,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_subcort.aseg_caudate.lh,mdaclsvsntblcaudate,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_subcort.aseg_amygdala.lh,mdaclsvsntblamygdala,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_subcort.aseg_accumbens.area.lh,mdaclsvsntblaccarea,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_cort.desikan_transversetemporal.rh,mdaclsvsntbctxrhtvrtmp,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_cort.desikan_temporalpole.rh,mdaclsvsntbctxrhtmppole,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_cort.desikan_supramarginal.rh,mdaclsvsntbctxrhsupramrg,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_cort.desikan_superiortemporal.rh,mdaclsvsntbctxrhsuperiortmp,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_cort.desikan_superiorparietal.rh,mdaclsvsntbctxrhsuperiorpar,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_cort.desikan_superiorfrontal.rh,mdaclsvsntbctxrhsuperiorft,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_cort.desikan_rostralmiddlefrontal.rh,mdaclsvsntbctxrhrstmiddl,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_cort.desikan_rostralanteriorcingulate.rh,mdaclsvsntbctxrhrstantcgl,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_cort.desikan_precuneus.rh,mdaclsvsntbctxrhprecuneus,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_cort.desikan_precentral.rh,mdaclsvsntbctxrhprecentral,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_cort.desikan_posteriorcingulate.rh,mdaclsvsntbctxrhposteriorcgl,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_cort.desikan_postcentral.rh,mdaclsvsntbctxrhpostcentral,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_cort.desikan_pericalcarine.rh,mdaclsvsntbctxrhpericc,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_cort.desikan_parstriangularis.rh,mdaclsvsntbctxrhparstriangls,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_cort.desikan_parsorbitalis.rh,mdaclsvsntbctxrhparsor,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_cort.desikan_parsopercularis.rh,mdaclsvsntbctxrhparsops,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_cort.desikan_parahippocampal.rh,mdaclsvsntbctxrhparahp,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_cort.desikan_paracentral.rh,mdaclsvsntbctxrhparacentral,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_cort.desikan_medialorbitofrontal.rh,mdaclsvsntbctxrhmlorbitoft,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_cort.desikan_middletemporal.rh,mdaclsvsntbctxrhmiddletmp,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_cort.desikan_lingual.rh,mdaclsvsntbctxrhlingual,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_cort.desikan_lateralorbitofrontal.rh,mdaclsvsntbctxrhlatorbitoft,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_cort.desikan_lateraloccipital.rh,mdaclsvsntbctxrhlatoccipital,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_cort.desikan_isthmuscingulate.rh,mdaclsvsntbctxrhisthmuscgl,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_cort.desikan_inferiortemporal.rh,mdaclsvsntbctxrhinferiortmp,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_cort.desikan_inferiorparietal.rh,mdaclsvsntbctxrhinferiorpar,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_cort.desikan_fusiform.rh,mdaclsvsntbctxrhfusiform,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_cort.desikan_frontalpole.rh,mdaclsvsntbctxrhftpole,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_cort.desikan_entorhinal.rh,mdaclsvsntbctxrhentorhinal,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_cort.desikan_cuneus.rh,mdaclsvsntbctxrhcuneus,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_cort.desikan_caudalmiddlefrontal.rh,mdaclsvsntbctxrhcaudalmiddl,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_cort.desikan_caudalanteriorcingulate.rh,mdaclsvsntbctxrhcaudalantcgl,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_cort.desikan_bankssts.rh,mdaclsvsntbctxrhbankssts,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_cort.desikan_transversetemporal.lh,mdaclsvsntbctxlhtvrtmp,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_cort.desikan_temporalpole.lh,mdaclsvsntbctxlhtmppole,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_cort.desikan_supramarginal.lh,mdaclsvsntbctxlhsupramrg,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_cort.desikan_superiortemporal.lh,mdaclsvsntbctxlhsuperiortmp,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_cort.desikan_superiorparietal.lh,mdaclsvsntbctxlhsuperiorpar,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_cort.desikan_superiorfrontal.lh,mdaclsvsntbctxlhsuperiorft,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_cort.desikan_rostralmiddlefrontal.lh,mdaclsvsntbctxlhrstmiddl,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_cort.desikan_rostralanteriorcingulate.lh,mdaclsvsntbctxlhrstantcgl,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_cort.desikan_precuneus.lh,mdaclsvsntbctxlhprecuneus,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_cort.desikan_precentral.lh,mdaclsvsntbctxlhprecentral,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_cort.desikan_posteriorcingulate.lh,mdaclsvsntbctxlhposteriorcgl,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_cort.desikan_postcentral.lh,mdaclsvsntbctxlhpostcentral,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_cort.desikan_pericalcarine.lh,mdaclsvsntbctxlhpericc,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_cort.desikan_parstriangularis.lh,mdaclsvsntbctxlhparstriangls,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_cort.desikan_parsorbitalis.lh,mdaclsvsntbctxlhparsor,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_cort.desikan_parsopercularis.lh,mdaclsvsntbctxlhparsops,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_cort.desikan_parahippocampal.lh,mdaclsvsntbctxlhparahp,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_cort.desikan_paracentral.lh,mdaclsvsntbctxlhparacentral,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_cort.desikan_medialorbitofrontal.lh,mdaclsvsntbctxlhmlorbitoft,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_cort.desikan_middletemporal.lh,mdaclsvsntbctxlhmiddletmp,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_cort.desikan_lingual.lh,mdaclsvsntbctxlhlingual,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_cort.desikan_lateralorbitofrontal.lh,mdaclsvsntbctxlhlatorbitoft,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_cort.desikan_lateraloccipital.lh,mdaclsvsntbctxlhlatoccipital,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_cort.desikan_isthmuscingulate.lh,mdaclsvsntbctxlhisthmuscgl,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_cort.desikan_inferiortemporal.lh,mdaclsvsntbctxlhinferiortmp,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_cort.desikan_inferiorparietal.lh,mdaclsvsntbctxlhinferiorpar,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_cort.desikan_fusiform.lh,mdaclsvsntbctxlhfusiform,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_cort.desikan_frontalpole.lh,mdaclsvsntbctxlhftpole,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_cort.desikan_entorhinal.lh,mdaclsvsntbctxlhentorhinal,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_cort.desikan_cuneus.lh,mdaclsvsntbctxlhcuneus,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_cort.desikan_caudalmiddlefrontal.lh,mdaclsvsntbctxlhcaudalmiddl,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_cort.desikan_caudalanteriorcingulate.lh,mdaclsvsntbctxlhcaudalantcgl,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_cort.desikan_bankssts.lh,mdaclsvsntbctxlhbankssts,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_subcort.aseg_csf,mdaclsvsntbcsf,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_subcort.aseg_brain.stem,mdaclsvsntbbrainstem,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_subcort.aseg_4th.ventricle,mdaclsvsntb4thvtl,midaparc01
tfmri_mid_all_antic.loss.vs.neutral_beta_subcort.aseg_3rd.ventricle,mdaclsvsntb3rdvtl,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_subcort.aseg_ventraldc.rh,mdaclgvsslrwbrightventraldc,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_subcort.aseg_thalamus.proper.rh,mdaclgvsslrwbrightthlpp,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_subcort.aseg_putamen.rh,mdaclgvsslrwbrightputamen,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_subcort.aseg_pallidum.rh,mdaclgvsslrwbrightpallidum,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_subcort.aseg_lateral.ventricle.rh,mdaclgvsslrwbrightlatvtl,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_subcort.aseg_inf.lat.vent.rh,mdaclgvsslrwbrightinflatvent,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_subcort.aseg_hippocampus.rh,mdaclgvsslrwbrighthp,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_subcort.aseg_cerebral.white.matter.rh,mdaclgvsslrwbrightcrlwm,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_subcort.aseg_cerebellum.white.matter.rh,mdaclgvsslrwbrightcerwm,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_subcort.aseg_cerebellum.cortex.rh,mdaclgvsslrwbrightcercortex,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_subcort.aseg_caudate.rh,mdaclgvsslrwbrightcaudate,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_subcort.aseg_amygdala.rh,mdaclgvsslrwbrightamygdala,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_subcort.aseg_accumbens.area.rh,mdaclgvsslrwbrightaccarea,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_subcort.aseg_ventraldc.lh,mdaclgvsslrwblventraldc,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_subcort.aseg_thalamus.proper.lh,mdaclgvsslrwblthlpp,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_subcort.aseg_putamen.lh,mdaclgvsslrwblputamen,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_subcort.aseg_pallidum.lh,mdaclgvsslrwblpallidum,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_subcort.aseg_lateral.ventricle.lh,mdaclgvsslrwbllatvtl,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_subcort.aseg_inf.lat.vent.lh,mdaclgvsslrwblinflatvent,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_subcort.aseg_hippocampus.lh,mdaclgvsslrwblhp,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_subcort.aseg_cerebral.white.matter.lh,mdaclgvsslrwblcrlwm,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_subcort.aseg_cerebellum.white.matter.lh,mdaclgvsslrwblcerwm,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_subcort.aseg_cerebellum.cortex.lh,mdaclgvsslrwblcercortex,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_subcort.aseg_caudate.lh,mdaclgvsslrwblcaudate,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_subcort.aseg_amygdala.lh,mdaclgvsslrwblamygdala,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_subcort.aseg_accumbens.area.lh,mdaclgvsslrwblaccarea,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_cort.desikan_transversetemporal.rh,mdaclgvsslrwbctxrhtvrtmp,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_cort.desikan_temporalpole.rh,mdaclgvsslrwbctxrhtmppole,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_cort.desikan_supramarginal.rh,mdaclgvsslrwbctxrhsupramrg,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_cort.desikan_superiortemporal.rh,mdaclgvsslrwbctxrhsuperiortmp,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_cort.desikan_superiorparietal.rh,mdaclgvsslrwbctxrhsuperiorpar,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_cort.desikan_superiorfrontal.rh,mdaclgvsslrwbctxrhsuperiorft,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_cort.desikan_rostralmiddlefrontal.rh,mdaclgvsslrwbctxrhrstmiddl,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_cort.desikan_rostralanteriorcingulate.rh,mdaclgvsslrwbctxrhrstantcgl,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_cort.desikan_precuneus.rh,mdaclgvsslrwbctxrhprecuneus,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_cort.desikan_precentral.rh,mdaclgvsslrwbctxrhprecentral,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_cort.desikan_posteriorcingulate.rh,mdaclgvsslrwbctxrhposteriorcgl,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_cort.desikan_postcentral.rh,mdaclgvsslrwbctxrhpostcentral,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_cort.desikan_pericalcarine.rh,mdaclgvsslrwbctxrhpericc,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_cort.desikan_parstriangularis.rh,mdaclgvsslrwbctxrhparstriangls,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_cort.desikan_parsorbitalis.rh,mdaclgvsslrwbctxrhparsor,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_cort.desikan_parsopercularis.rh,mdaclgvsslrwbctxrhparsops,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_cort.desikan_parahippocampal.rh,mdaclgvsslrwbctxrhparahp,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_cort.desikan_paracentral.rh,mdaclgvsslrwbctxrhparacentral,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_cort.desikan_medialorbitofrontal.rh,mdaclgvsslrwbctxrhmlorbitoft,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_cort.desikan_middletemporal.rh,mdaclgvsslrwbctxrhmiddletmp,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_cort.desikan_lingual.rh,mdaclgvsslrwbctxrhlingual,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_cort.desikan_lateralorbitofrontal.rh,mdaclgvsslrwbctxrhlatorbitoft,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_cort.desikan_lateraloccipital.rh,mdaclgvsslrwbctxrhlatoccipital,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_cort.desikan_isthmuscingulate.rh,mdaclgvsslrwbctxrhisthmuscgl,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_cort.desikan_inferiortemporal.rh,mdaclgvsslrwbctxrhinferiortmp,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_cort.desikan_inferiorparietal.rh,mdaclgvsslrwbctxrhinferiorpar,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_cort.desikan_fusiform.rh,mdaclgvsslrwbctxrhfusiform,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_cort.desikan_frontalpole.rh,mdaclgvsslrwbctxrhftpole,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_cort.desikan_entorhinal.rh,mdaclgvsslrwbctxrhentorhinal,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_cort.desikan_cuneus.rh,mdaclgvsslrwbctxrhcuneus,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_cort.desikan_caudalmiddlefrontal.rh,mdaclgvsslrwbctxrhcaudalmiddl,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_cort.desikan_caudalanteriorcingulate.rh,mdaclgvsslrwbctxrhcaudalantcgl,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_cort.desikan_bankssts.rh,mdaclgvsslrwbctxrhbankssts,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_cort.desikan_transversetemporal.lh,mdaclgvsslrwbctxlhtvrtmp,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_cort.desikan_temporalpole.lh,mdaclgvsslrwbctxlhtmppole,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_cort.desikan_supramarginal.lh,mdaclgvsslrwbctxlhsupramrg,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_cort.desikan_superiortemporal.lh,mdaclgvsslrwbctxlhsuperiortmp,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_cort.desikan_superiorparietal.lh,mdaclgvsslrwbctxlhsuperiorpar,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_cort.desikan_superiorfrontal.lh,mdaclgvsslrwbctxlhsuperiorft,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_cort.desikan_rostralmiddlefrontal.lh,mdaclgvsslrwbctxlhrstmiddl,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_cort.desikan_rostralanteriorcingulate.lh,mdaclgvsslrwbctxlhrstantcgl,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_cort.desikan_precuneus.lh,mdaclgvsslrwbctxlhprecuneus,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_cort.desikan_precentral.lh,mdaclgvsslrwbctxlhprecentral,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_cort.desikan_posteriorcingulate.lh,mdaclgvsslrwbctxlhposteriorcgl,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_cort.desikan_postcentral.lh,mdaclgvsslrwbctxlhpostcentral,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_cort.desikan_pericalcarine.lh,mdaclgvsslrwbctxlhpericc,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_cort.desikan_parstriangularis.lh,mdaclgvsslrwbctxlhparstriangls,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_cort.desikan_parsorbitalis.lh,mdaclgvsslrwbctxlhparsor,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_cort.desikan_parsopercularis.lh,mdaclgvsslrwbctxlhparsops,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_cort.desikan_parahippocampal.lh,mdaclgvsslrwbctxlhparahp,midaparc01
tfmri_mid_all_antic.large.vs.small.reward_beta_cort.desikan_paracentral.lh,mdaclgvsslrwbctxlhparacentral,midaparc01
