abcd,nda,instrument
dmri_rsi.n4.gm_cort.desikan_fusiform.rh,mrirsigcfn4gmctxrhfusiform,mri_rsip401
dmri_rsi.n4.gm_cort.desikan_inferiorparietal.rh,mrirsigcfn4gmctxrhinfpar,mri_rsip401
dmri_rsi.n4.gm_cort.desikan_inferiortemporal.rh,mrirsigcfn4gmctxrhinftp,mri_rsip401
dmri_rsi.n4.gm_cort.desikan_isthmuscingulate.rh,mrirsigcfn4gmctxrhhmn,mri_rsip401
dmri_rsi.n4.gm_cort.desikan_lateraloccipital.rh,mrirsigcfn4gmctxrhlatocc,mri_rsip401
dmri_rsi.n4.gm_cort.desikan_lateralorbitofrontal.rh,mrirsigcfn4gmctxrhlatorbfrl,mri_rsip401
dmri_rsi.n4.gm_cort.desikan_lingual.rh,mrirsigcfn4gmctxrhlingual,mri_rsip401
dmri_rsi.n4.gm_cort.desikan_medialorbitofrontal.rh,mrirsigcfn4gmctxrhmdorbfrl,mri_rsip401
dmri_rsi.n4.gm_cort.desikan_middletemporal.rh,mrirsigcfn4gmctxrhmidtp,mri_rsip401
dmri_rsi_visitid,visit,mri_rsip501
dmri_rsi.n4.gm_cort.desikan_parahippocampal.rh,mrirsigcfn4gmctxrhparahpcm,mri_rsip501
dmri_rsi.n4.gm_cort.desikan_paracentral.rh,mrirsigcfn4gmctxrhparactrl,mri_rsip501
dmri_rsi.n4.gm_cort.desikan_parsopercularis.rh,mrirsigcfn4gmctxrhparsoprcl,mri_rsip501
dmri_rsi.n4.gm_cort.desikan_parsorbitalis.rh,mrirsigcfn4gmctxrhparsorb,mri_rsip501
dmri_rsi.n4.gm_cort.desikan_parstriangularis.rh,mrirsigcfn4gmctxrhpstgls,mri_rsip501
dmri_rsi.n4.gm_cort.desikan_pericalcarine.rh,mrirsigcfn4gmctxrhpericrn,mri_rsip501
dmri_rsi.n4.gm_cort.desikan_postcentral.rh,mrirsigcfn4gmctxrhpostctrl,mri_rsip501
dmri_rsi.n4.gm_cort.desikan_posteriorcingulate.rh,mrirsigcfn4gmctxrhpostcng,mri_rsip501
dmri_rsi.n4.gm_cort.desikan_precentral.rh,mrirsigcfn4gmctxrhprectrl,mri_rsip501
dmri_rsi.n4.gm_cort.desikan_precuneus.rh,mrirsigcfn4gmctxrhprecuneus,mri_rsip501
dmri_rsi.n4.gm_cort.desikan_rostralanteriorcingulate.rh,mrirsigcfn4gmctxrhrtlantcng,mri_rsip501
dmri_rsi.n4.gm_cort.desikan_rostralmiddlefrontal.rh,mrirsigcfn4gmctxrhrtlmidfrl,mri_rsip501
dmri_rsi.n4.gm_cort.desikan_superiorfrontal.rh,mrirsigcfn4gmctxrhsupfrl,mri_rsip501
dmri_rsi.n4.gm_cort.desikan_superiorparietal.rh,mrirsigcfn4gmctxrhsuppar,mri_rsip501
dmri_rsi.n4.gm_cort.desikan_superiortemporal.rh,mrirsigcfn4gmctxrhsuptp,mri_rsip501
dmri_rsi.n4.gm_cort.desikan_supramarginal.rh,mrirsigcfn4gmctxrhsupmarg,mri_rsip501
dmri_rsi.n4.gm_cort.desikan_frontalpole.rh,mrirsigcfn4gmctxrhfrlpole,mri_rsip501
dmri_rsi.n4.gm_cort.desikan_temporalpole.rh,mrirsigcfn4gmctxrhtppole,mri_rsip501
dmri_rsi.n4.gm_cort.desikan_transversetemporal.rh,mrirsigcfn4gmctxrhtransvtp,mri_rsip501
dmri_rsi.n4.gm_cort.desikan_mean.lh,mrirsigcfn4gmctxlhmean,mri_rsip501
dmri_rsi.n4.gm_cort.desikan_mean.rh,mrirsigcfn4gmctxrhmean,mri_rsip501
dmri_rsi.n4.gm_cort.desikan_mean,mrirsigcfn4gmctxmean,mri_rsip501
dmri_rsi.n4s2.gm_cort.desikan_bankssts.lh,mrirsigcfn4s2gmctxlhbankssts,mri_rsip501
dmri_rsi.n4s2.gm_cort.desikan_caudalanteriorcingulate.lh,mrirsigcfn4s2gmctxlhcdlantcng,mri_rsip501
dmri_rsi.n4s2.gm_cort.desikan_caudalmiddlefrontal.lh,mrirsigcfn4s2gmctxlhcdlmidfrl,mri_rsip501
dmri_rsi.n4s2.gm_cort.desikan_cuneus.lh,mrirsigcfn4s2gmctxlhcuneus,mri_rsip501
dmri_rsi.n4s2.gm_cort.desikan_entorhinal.lh,mrirsigcfn4s2gmctxlhentorhinal,mri_rsip501
dmri_rsi.n4s2.gm_cort.desikan_fusiform.lh,mrirsigcfn4s2gmctxlhfusiform,mri_rsip501
dmri_rsi.n4s2.gm_cort.desikan_inferiorparietal.lh,mrirsigcfn4s2gmctxlhinfpar,mri_rsip501
dmri_rsi.n4s2.gm_cort.desikan_inferiortemporal.lh,mrirsigcfn4s2gmctxlhinftp,mri_rsip501
dmri_rsi.n4s2.gm_cort.desikan_isthmuscingulate.lh,mrirsigcfn4s2gmctxlhhmn,mri_rsip501
dmri_rsi.n4s2.gm_cort.desikan_lateraloccipital.lh,mrirsigcfn4s2gmctxlhlatocc,mri_rsip501
dmri_rsi.n4s2.gm_cort.desikan_lateralorbitofrontal.lh,mrirsigcfn4s2gmctxlhlatorbfrl,mri_rsip501
dmri_rsi.n4s2.gm_cort.desikan_lingual.lh,mrirsigcfn4s2gmctxlhlingual,mri_rsip501
dmri_rsi.n4s2.gm_cort.desikan_medialorbitofrontal.lh,mrirsigcfn4s2gmctxlhmdorbfrl,mri_rsip501
dmri_rsi.n4s2.gm_cort.desikan_middletemporal.lh,mrirsigcfn4s2gmctxlhmidtp,mri_rsip501
dmri_rsi.n4s2.gm_cort.desikan_parahippocampal.lh,mrirsigcfn4s2gmctxlhparahpcm,mri_rsip501
dmri_rsi.n4s2.gm_cort.desikan_paracentral.lh,mrirsigcfn4s2gmctxlhparactrl,mri_rsip501
dmri_rsi.n4s2.gm_cort.desikan_parsopercularis.lh,mrirsigcfn4s2gmctxlhparsoprcl,mri_rsip501
dmri_rsi.n4s2.gm_cort.desikan_parsorbitalis.lh,mrirsigcfn4s2gmctxlhparsorb,mri_rsip501
dmri_rsi.n4s2.gm_cort.desikan_parstriangularis.lh,mrirsigcfn4s2gmctxlhpstgls,mri_rsip501
dmri_rsi.n4s2.gm_cort.desikan_pericalcarine.lh,mrirsigcfn4s2gmctxlhpericrn,mri_rsip501
dmri_rsi.n4s2.gm_cort.desikan_postcentral.lh,mrirsigcfn4s2gmctxlhpostctrl,mri_rsip501
dmri_rsi.n4s2.gm_cort.desikan_posteriorcingulate.lh,mrirsigcfn4s2gmctxlhpostcng,mri_rsip501
dmri_rsi.n4s2.gm_cort.desikan_precentral.lh,mrirsigcfn4s2gmctxlhprectrl,mri_rsip501
dmri_rsi.n4s2.gm_cort.desikan_precuneus.lh,mrirsigcfn4s2gmctxlhprecuneus,mri_rsip501
dmri_rsi.n4s2.gm_cort.desikan_rostralanteriorcingulate.lh,mrirsigcfn4s2gmctxlhrtlantcng,mri_rsip501
dmri_rsi.n4s2.gm_cort.desikan_rostralmiddlefrontal.lh,mrirsigcfn4s2gmctxlhrtlmidfrl,mri_rsip501
dmri_rsi.n4s2.gm_cort.desikan_superiorfrontal.lh,mrirsigcfn4s2gmctxlhsupfrl,mri_rsip501
dmri_rsi.n4s2.gm_cort.desikan_superiorparietal.lh,mrirsigcfn4s2gmctxlhsuppar,mri_rsip501
dmri_rsi.n4s2.gm_cort.desikan_superiortemporal.lh,mrirsigcfn4s2gmctxlhsuptp,mri_rsip501
dmri_rsi.n4s2.gm_cort.desikan_supramarginal.lh,mrirsigcfn4s2gmctxlhsupmarg,mri_rsip501
dmri_rsi.n4s2.gm_cort.desikan_frontalpole.lh,mrirsigcfn4s2gmctxlhfrlpole,mri_rsip501
dmri_rsi.n4s2.gm_cort.desikan_temporalpole.lh,mrirsigcfn4s2gmctxlhtppole,mri_rsip501
dmri_rsi.n4s2.gm_cort.desikan_transversetemporal.lh,mrirsigcfn4s2gmctxlhtransvtp,mri_rsip501
dmri_rsi.n4s2.gm_cort.desikan_bankssts.rh,mrirsigcfn4s2gmctxrhbankssts,mri_rsip501
dmri_rsi.n4s2.gm_cort.desikan_caudalanteriorcingulate.rh,mrirsigcfn4s2gmctxrhcdlantcng,mri_rsip501
dmri_rsi.n4s2.gm_cort.desikan_caudalmiddlefrontal.rh,mrirsigcfn4s2gmctxrhcdlmidfrl,mri_rsip501
dmri_rsi.n4s2.gm_cort.desikan_cuneus.rh,mrirsigcfn4s2gmctxrhcuneus,mri_rsip501
dmri_rsi.n4s2.gm_cort.desikan_entorhinal.rh,mrirsigcfn4s2gmctxrhentorhinal,mri_rsip501
dmri_rsi.n4s2.gm_cort.desikan_fusiform.rh,mrirsigcfn4s2gmctxrhfusiform,mri_rsip501
dmri_rsi.n4s2.gm_cort.desikan_inferiorparietal.rh,mrirsigcfn4s2gmctxrhinfpar,mri_rsip501
dmri_rsi.n4s2.gm_cort.desikan_inferiortemporal.rh,mrirsigcfn4s2gmctxrhinftp,mri_rsip501
dmri_rsi.n4s2.gm_cort.desikan_isthmuscingulate.rh,mrirsigcfn4s2gmctxrhhmn,mri_rsip501
dmri_rsi.n4s2.gm_cort.desikan_lateraloccipital.rh,mrirsigcfn4s2gmctxrhlatocc,mri_rsip501
dmri_rsi.n4s2.gm_cort.desikan_lateralorbitofrontal.rh,mrirsigcfn4s2gmctxrhlatorbfrl,mri_rsip501
dmri_rsi.n4s2.gm_cort.desikan_lingual.rh,mrirsigcfn4s2gmctxrhlingual,mri_rsip501
dmri_rsi.n4s2.gm_cort.desikan_medialorbitofrontal.rh,mrirsigcfn4s2gmctxrhmdorbfrl,mri_rsip501
dmri_rsi.n4s2.gm_cort.desikan_middletemporal.rh,mrirsigcfn4s2gmctxrhmidtp,mri_rsip501
dmri_rsi.n4s2.gm_cort.desikan_parahippocampal.rh,mrirsigcfn4s2gmctxrhparahpcm,mri_rsip501
dmri_rsi.n4s2.gm_cort.desikan_paracentral.rh,mrirsigcfn4s2gmctxrhparactrl,mri_rsip501
dmri_rsi.n4s2.gm_cort.desikan_parsopercularis.rh,mrirsigcfn4s2gmctxrhparsoprcl,mri_rsip501
dmri_rsi.n4s2.gm_cort.desikan_parsorbitalis.rh,mrirsigcfn4s2gmctxrhparsorb,mri_rsip501
dmri_rsi.n4s2.gm_cort.desikan_parstriangularis.rh,mrirsigcfn4s2gmctxrhpstgls,mri_rsip501
dmri_rsi.n4s2.gm_cort.desikan_pericalcarine.rh,mrirsigcfn4s2gmctxrhpericrn,mri_rsip501
dmri_rsi.n4s2.gm_cort.desikan_postcentral.rh,mrirsigcfn4s2gmctxrhpostctrl,mri_rsip501
dmri_rsi.n4s2.gm_cort.desikan_posteriorcingulate.rh,mrirsigcfn4s2gmctxrhpostcng,mri_rsip501
dmri_rsi.n4s2.gm_cort.desikan_precentral.rh,mrirsigcfn4s2gmctxrhprectrl,mri_rsip501
dmri_rsi.n4s2.gm_cort.desikan_precuneus.rh,mrirsigcfn4s2gmctxrhprecuneus,mri_rsip501
dmri_rsi.n4s2.gm_cort.desikan_rostralanteriorcingulate.rh,mrirsigcfn4s2gmctxrhrtlantcng,mri_rsip501
dmri_rsi.n4s2.gm_cort.desikan_rostralmiddlefrontal.rh,mrirsigcfn4s2gmctxrhrtlmidfrl,mri_rsip501
dmri_rsi.n4s2.gm_cort.desikan_superiorfrontal.rh,mrirsigcfn4s2gmctxrhsupfrl,mri_rsip501
dmri_rsi.n4s2.gm_cort.desikan_superiorparietal.rh,mrirsigcfn4s2gmctxrhsuppar,mri_rsip501
dmri_rsi.n4s2.gm_cort.desikan_superiortemporal.rh,mrirsigcfn4s2gmctxrhsuptp,mri_rsip501
dmri_rsi.n4s2.gm_cort.desikan_supramarginal.rh,mrirsigcfn4s2gmctxrhsupmarg,mri_rsip501
dmri_rsi.n4s2.gm_cort.desikan_frontalpole.rh,mrirsigcfn4s2gmctxrhfrlpole,mri_rsip501
dmri_rsi.n4s2.gm_cort.desikan_temporalpole.rh,mrirsigcfn4s2gmctxrhtppole,mri_rsip501
dmri_rsi.n4s2.gm_cort.desikan_transversetemporal.rh,mrirsigcfn4s2gmctxrhtransvtp,mri_rsip501
dmri_rsi.n4s2.gm_cort.desikan_mean.lh,mrirsigcfn4s2gmctxlhmean,mri_rsip501
dmri_rsi.n4s2.gm_cort.desikan_mean.rh,mrirsigcfn4s2gmctxrhmean,mri_rsip501
dmri_rsi.n4s2.gm_cort.desikan_mean,mrirsigcfn4s2gmctxmean,mri_rsip501
dmri_rsi.nd.gm_cort.desikan_bankssts.lh,mrirsigcfndgmctxlhbankssts,mri_rsip501
dmri_rsi.nd.gm_cort.desikan_caudalanteriorcingulate.lh,mrirsigcfndgmctxlhcdlantcng,mri_rsip501
dmri_rsi.nd.gm_cort.desikan_caudalmiddlefrontal.lh,mrirsigcfndgmctxlhcdlmidfrl,mri_rsip501
dmri_rsi.nd.gm_cort.desikan_cuneus.lh,mrirsigcfndgmctxlhcuneus,mri_rsip501
dmri_rsi.nd.gm_cort.desikan_entorhinal.lh,mrirsigcfndgmctxlhentorhinal,mri_rsip501
dmri_rsi.nd.gm_cort.desikan_fusiform.lh,mrirsigcfndgmctxlhfusiform,mri_rsip501
dmri_rsi.nd.gm_cort.desikan_inferiorparietal.lh,mrirsigcfndgmctxlhinfpar,mri_rsip501
dmri_rsi.nd.gm_cort.desikan_inferiortemporal.lh,mrirsigcfndgmctxlhinftp,mri_rsip501
dmri_rsi.nd.gm_cort.desikan_isthmuscingulate.lh,mrirsigcfndgmctxlhhmn,mri_rsip501
dmri_rsi.nd.gm_cort.desikan_lateraloccipital.lh,mrirsigcfndgmctxlhlatocc,mri_rsip501
dmri_rsi.nd.gm_cort.desikan_lateralorbitofrontal.lh,mrirsigcfndgmctxlhlatorbfrl,mri_rsip501
dmri_rsi.nd.gm_cort.desikan_lingual.lh,mrirsigcfndgmctxlhlingual,mri_rsip501
dmri_rsi.nd.gm_cort.desikan_medialorbitofrontal.lh,mrirsigcfndgmctxlhmdorbfrl,mri_rsip501
dmri_rsi.nd.gm_cort.desikan_middletemporal.lh,mrirsigcfndgmctxlhmidtp,mri_rsip501
dmri_rsi.nd.gm_cort.desikan_parahippocampal.lh,mrirsigcfndgmctxlhparahpcm,mri_rsip501
dmri_rsi.nd.gm_cort.desikan_paracentral.lh,mrirsigcfndgmctxlhparactrl,mri_rsip501
dmri_rsi.nd.gm_cort.desikan_parsopercularis.lh,mrirsigcfndgmctxlhparsoprcl,mri_rsip501
dmri_rsi.nd.gm_cort.desikan_parsorbitalis.lh,mrirsigcfndgmctxlhparsorb,mri_rsip501
dmri_rsi.nd.gm_cort.desikan_parstriangularis.lh,mrirsigcfndgmctxlhpstgls,mri_rsip501
dmri_rsi.nd.gm_cort.desikan_pericalcarine.lh,mrirsigcfndgmctxlhpericrn,mri_rsip501
dmri_rsi.nd.gm_cort.desikan_postcentral.lh,mrirsigcfndgmctxlhpostctrl,mri_rsip501
dmri_rsi.nd.gm_cort.desikan_posteriorcingulate.lh,mrirsigcfndgmctxlhpostcng,mri_rsip501
dmri_rsi.nd.gm_cort.desikan_precentral.lh,mrirsigcfndgmctxlhprectrl,mri_rsip501
dmri_rsi.nd.gm_cort.desikan_precuneus.lh,mrirsigcfndgmctxlhprecuneus,mri_rsip501
dmri_rsi.nd.gm_cort.desikan_rostralanteriorcingulate.lh,mrirsigcfndgmctxlhrtlantcng,mri_rsip501
dmri_rsi.nd.gm_cort.desikan_rostralmiddlefrontal.lh,mrirsigcfndgmctxlhrtlmidfrl,mri_rsip501
dmri_rsi.nd.gm_cort.desikan_superiorfrontal.lh,mrirsigcfndgmctxlhsupfrl,mri_rsip501
dmri_rsi.nd.gm_cort.desikan_superiorparietal.lh,mrirsigcfndgmctxlhsuppar,mri_rsip501
dmri_rsi.nd.gm_cort.desikan_superiortemporal.lh,mrirsigcfndgmctxlhsuptp,mri_rsip501
dmri_rsi.nd.gm_cort.desikan_supramarginal.lh,mrirsigcfndgmctxlhsupmarg,mri_rsip501
dmri_rsi.nd.gm_cort.desikan_frontalpole.lh,mrirsigcfndgmctxlhfrlpole,mri_rsip501
dmri_rsi.nd.gm_cort.desikan_temporalpole.lh,mrirsigcfndgmctxlhtppole,mri_rsip501
dmri_rsi.nd.gm_cort.desikan_transversetemporal.lh,mrirsigcfndgmctxlhtransvtp,mri_rsip501
dmri_rsi.nd.gm_cort.desikan_bankssts.rh,mrirsigcfndgmctxrhbankssts,mri_rsip501
dmri_rsi.nd.gm_cort.desikan_caudalanteriorcingulate.rh,mrirsigcfndgmctxrhcdlantcng,mri_rsip501
dmri_rsi.nd.gm_cort.desikan_caudalmiddlefrontal.rh,mrirsigcfndgmctxrhcdlmidfrl,mri_rsip501
dmri_rsi.nd.gm_cort.desikan_cuneus.rh,mrirsigcfndgmctxrhcuneus,mri_rsip501
dmri_rsi.nd.gm_cort.desikan_entorhinal.rh,mrirsigcfndgmctxrhentorhinal,mri_rsip501
dmri_rsi.nd.gm_cort.desikan_fusiform.rh,mrirsigcfndgmctxrhfusiform,mri_rsip501
dmri_rsi.nd.gm_cort.desikan_inferiorparietal.rh,mrirsigcfndgmctxrhinfpar,mri_rsip501
dmri_rsi.nd.gm_cort.desikan_inferiortemporal.rh,mrirsigcfndgmctxrhinftp,mri_rsip501
dmri_rsi.nd.gm_cort.desikan_isthmuscingulate.rh,mrirsigcfndgmctxrhhmn,mri_rsip501
dmri_rsi.nd.gm_cort.desikan_lateraloccipital.rh,mrirsigcfndgmctxrhlatocc,mri_rsip501
dmri_rsi.nd.gm_cort.desikan_lateralorbitofrontal.rh,mrirsigcfndgmctxrhlatorbfrl,mri_rsip501
dmri_rsi.nd.gm_cort.desikan_lingual.rh,mrirsigcfndgmctxrhlingual,mri_rsip501
dmri_rsi.nd.gm_cort.desikan_medialorbitofrontal.rh,mrirsigcfndgmctxrhmdorbfrl,mri_rsip501
dmri_rsi.nd.gm_cort.desikan_middletemporal.rh,mrirsigcfndgmctxrhmidtp,mri_rsip501
dmri_rsi.nd.gm_cort.desikan_parahippocampal.rh,mrirsigcfndgmctxrhparahpcm,mri_rsip501
dmri_rsi.nd.gm_cort.desikan_paracentral.rh,mrirsigcfndgmctxrhparactrl,mri_rsip501
dmri_rsi.nd.gm_cort.desikan_parsopercularis.rh,mrirsigcfndgmctxrhparsoprcl,mri_rsip501
dmri_rsi.nd.gm_cort.desikan_parsorbitalis.rh,mrirsigcfndgmctxrhparsorb,mri_rsip501
dmri_rsi.nd.gm_cort.desikan_parstriangularis.rh,mrirsigcfndgmctxrhpstgls,mri_rsip501
dmri_rsi.nd.gm_cort.desikan_pericalcarine.rh,mrirsigcfndgmctxrhpericrn,mri_rsip501
dmri_rsi.nd.gm_cort.desikan_postcentral.rh,mrirsigcfndgmctxrhpostctrl,mri_rsip501
dmri_rsi.nd.gm_cort.desikan_posteriorcingulate.rh,mrirsigcfndgmctxrhpostcng,mri_rsip501
dmri_rsi.nd.gm_cort.desikan_precentral.rh,mrirsigcfndgmctxrhprectrl,mri_rsip501
dmri_rsi.nd.gm_cort.desikan_precuneus.rh,mrirsigcfndgmctxrhprecuneus,mri_rsip501
dmri_rsi.nd.gm_cort.desikan_rostralanteriorcingulate.rh,mrirsigcfndgmctxrhrtlantcng,mri_rsip501
dmri_rsi.nd.gm_cort.desikan_rostralmiddlefrontal.rh,mrirsigcfndgmctxrhrtlmidfrl,mri_rsip501
dmri_rsi.nd.gm_cort.desikan_superiorfrontal.rh,mrirsigcfndgmctxrhsupfrl,mri_rsip501
dmri_rsi.nd.gm_cort.desikan_superiorparietal.rh,mrirsigcfndgmctxrhsuppar,mri_rsip501
dmri_rsi.nd.gm_cort.desikan_superiortemporal.rh,mrirsigcfndgmctxrhsuptp,mri_rsip501
dmri_rsi.nd.gm_cort.desikan_supramarginal.rh,mrirsigcfndgmctxrhsupmarg,mri_rsip501
dmri_rsi.nd.gm_cort.desikan_frontalpole.rh,mrirsigcfndgmctxrhfrlpole,mri_rsip501
dmri_rsi.nd.gm_cort.desikan_temporalpole.rh,mrirsigcfndgmctxrhtppole,mri_rsip501
dmri_rsi.nd.gm_cort.desikan_transversetemporal.rh,mrirsigcfndgmctxrhtransvtp,mri_rsip501
dmri_rsi.nd.gm_cort.desikan_mean.lh,mrirsigcfndgmctxlhmean,mri_rsip501
dmri_rsi.nd.gm_cort.desikan_mean.rh,mrirsigcfndgmctxrhmean,mri_rsip501
dmri_rsi.nd.gm_cort.desikan_mean,mrirsigcfndgmctxmean,mri_rsip501
dmri_rsi.nds2.gm_cort.desikan_bankssts.lh,mrirsigcfnds2gmctxlhbankssts,mri_rsip501
dmri_rsi.nds2.gm_cort.desikan_caudalanteriorcingulate.lh,mrirsigcfnds2gmctxlhcdlantcng,mri_rsip501
dmri_rsi.nds2.gm_cort.desikan_caudalmiddlefrontal.lh,mrirsigcfnds2gmctxlhcdlmidfrl,mri_rsip501
dmri_rsi.nds2.gm_cort.desikan_cuneus.lh,mrirsigcfnds2gmctxlhcuneus,mri_rsip501
dmri_rsi.nds2.gm_cort.desikan_entorhinal.lh,mrirsigcfnds2gmctxlhentorhinal,mri_rsip501
dmri_rsi.nds2.gm_cort.desikan_fusiform.lh,mrirsigcfnds2gmctxlhfusiform,mri_rsip501
dmri_rsi.nds2.gm_cort.desikan_inferiorparietal.lh,mrirsigcfnds2gmctxlhinfpar,mri_rsip501
dmri_rsi.nds2.gm_cort.desikan_inferiortemporal.lh,mrirsigcfnds2gmctxlhinftp,mri_rsip501
dmri_rsi.nds2.gm_cort.desikan_isthmuscingulate.lh,mrirsigcfnds2gmctxlhhmn,mri_rsip501
dmri_rsi.nds2.gm_cort.desikan_lateraloccipital.lh,mrirsigcfnds2gmctxlhlatocc,mri_rsip501
dmri_rsi.nds2.gm_cort.desikan_lateralorbitofrontal.lh,mrirsigcfnds2gmctxlhlatorbfrl,mri_rsip501
dmri_rsi.nds2.gm_cort.desikan_lingual.lh,mrirsigcfnds2gmctxlhlingual,mri_rsip501
dmri_rsi.nds2.gm_cort.desikan_medialorbitofrontal.lh,mrirsigcfnds2gmctxlhmdorbfrl,mri_rsip501
dmri_rsi.nds2.gm_cort.desikan_middletemporal.lh,mrirsigcfnds2gmctxlhmidtp,mri_rsip501
dmri_rsi.nds2.gm_cort.desikan_parahippocampal.lh,mrirsigcfnds2gmctxlhparahpcm,mri_rsip501
dmri_rsi.nds2.gm_cort.desikan_paracentral.lh,mrirsigcfnds2gmctxlhparactrl,mri_rsip501
dmri_rsi.nds2.gm_cort.desikan_parsopercularis.lh,mrirsigcfnds2gmctxlhparsoprcl,mri_rsip501
dmri_rsi.nds2.gm_cort.desikan_parsorbitalis.lh,mrirsigcfnds2gmctxlhparsorb,mri_rsip501
dmri_rsi.nds2.gm_cort.desikan_parstriangularis.lh,mrirsigcfnds2gmctxlhpstgls,mri_rsip501
dmri_rsi.nds2.gm_cort.desikan_pericalcarine.lh,mrirsigcfnds2gmctxlhpericrn,mri_rsip501
dmri_rsi.nds2.gm_cort.desikan_postcentral.lh,mrirsigcfnds2gmctxlhpostctrl,mri_rsip501
dmri_rsi.nds2.gm_cort.desikan_posteriorcingulate.lh,mrirsigcfnds2gmctxlhpostcng,mri_rsip501
dmri_rsi.nds2.gm_cort.desikan_precentral.lh,mrirsigcfnds2gmctxlhprectrl,mri_rsip501
dmri_rsi.nds2.gm_cort.desikan_precuneus.lh,mrirsigcfnds2gmctxlhprecuneus,mri_rsip501
dmri_rsi.nds2.gm_cort.desikan_rostralanteriorcingulate.lh,mrirsigcfnds2gmctxlhrtlantcng,mri_rsip501
dmri_rsi.nds2.gm_cort.desikan_rostralmiddlefrontal.lh,mrirsigcfnds2gmctxlhrtlmidfrl,mri_rsip501
dmri_rsi.nds2.gm_cort.desikan_superiorfrontal.lh,mrirsigcfnds2gmctxlhsupfrl,mri_rsip501
dmri_rsi.nds2.gm_cort.desikan_superiorparietal.lh,mrirsigcfnds2gmctxlhsuppar,mri_rsip501
dmri_rsi.nds2.gm_cort.desikan_superiortemporal.lh,mrirsigcfnds2gmctxlhsuptp,mri_rsip501
dmri_rsi.nds2.gm_cort.desikan_supramarginal.lh,mrirsigcfnds2gmctxlhsupmarg,mri_rsip501
dmri_rsi.nds2.gm_cort.desikan_frontalpole.lh,mrirsigcfnds2gmctxlhfrlpole,mri_rsip501
dmri_rsi.nds2.gm_cort.desikan_temporalpole.lh,mrirsigcfnds2gmctxlhtppole,mri_rsip501
dmri_rsi.nds2.gm_cort.desikan_transversetemporal.lh,mrirsigcfnds2gmctxlhtransvtp,mri_rsip501
dmri_rsi.nds2.gm_cort.desikan_bankssts.rh,mrirsigcfnds2gmctxrhbankssts,mri_rsip501
dmri_rsi.nds2.gm_cort.desikan_caudalanteriorcingulate.rh,mrirsigcfnds2gmctxrhcdlantcng,mri_rsip501
dmri_rsi.nds2.gm_cort.desikan_caudalmiddlefrontal.rh,mrirsigcfnds2gmctxrhcdlmidfrl,mri_rsip501
dmri_rsi.nds2.gm_cort.desikan_cuneus.rh,mrirsigcfnds2gmctxrhcuneus,mri_rsip501
dmri_rsi.nds2.gm_cort.desikan_entorhinal.rh,mrirsigcfnds2gmctxrhentorhinal,mri_rsip501
dmri_rsi.nds2.gm_cort.desikan_fusiform.rh,mrirsigcfnds2gmctxrhfusiform,mri_rsip501
dmri_rsi.nds2.gm_cort.desikan_inferiorparietal.rh,mrirsigcfnds2gmctxrhinfpar,mri_rsip501
dmri_rsi.nds2.gm_cort.desikan_inferiortemporal.rh,mrirsigcfnds2gmctxrhinftp,mri_rsip501
dmri_rsi.nds2.gm_cort.desikan_isthmuscingulate.rh,mrirsigcfnds2gmctxrhhmn,mri_rsip501
dmri_rsi.nds2.gm_cort.desikan_lateraloccipital.rh,mrirsigcfnds2gmctxrhlatocc,mri_rsip501
dmri_rsi.nds2.gm_cort.desikan_lateralorbitofrontal.rh,mrirsigcfnds2gmctxrhlatorbfrl,mri_rsip501
dmri_rsi.nds2.gm_cort.desikan_lingual.rh,mrirsigcfnds2gmctxrhlingual,mri_rsip501
dmri_rsi.nds2.gm_cort.desikan_medialorbitofrontal.rh,mrirsigcfnds2gmctxrhmdorbfrl,mri_rsip501
dmri_rsi.nds2.gm_cort.desikan_middletemporal.rh,mrirsigcfnds2gmctxrhmidtp,mri_rsip501
dmri_rsi.nds2.gm_cort.desikan_parahippocampal.rh,mrirsigcfnds2gmctxrhparahpcm,mri_rsip501
dmri_rsi.nds2.gm_cort.desikan_paracentral.rh,mrirsigcfnds2gmctxrhparactrl,mri_rsip501
dmri_rsi.nds2.gm_cort.desikan_parsopercularis.rh,mrirsigcfnds2gmctxrhparsoprcl,mri_rsip501
dmri_rsi.nds2.gm_cort.desikan_parsorbitalis.rh,mrirsigcfnds2gmctxrhparsorb,mri_rsip501
dmri_rsi.nds2.gm_cort.desikan_parstriangularis.rh,mrirsigcfnds2gmctxrhpstgls,mri_rsip501
dmri_rsi.nds2.gm_cort.desikan_pericalcarine.rh,mrirsigcfnds2gmctxrhpericrn,mri_rsip501
dmri_rsi.nds2.gm_cort.desikan_postcentral.rh,mrirsigcfnds2gmctxrhpostctrl,mri_rsip501
dmri_rsi.nds2.gm_cort.desikan_posteriorcingulate.rh,mrirsigcfnds2gmctxrhpostcng,mri_rsip501
dmri_rsi.nds2.gm_cort.desikan_precentral.rh,mrirsigcfnds2gmctxrhprectrl,mri_rsip501
dmri_rsi.nds2.gm_cort.desikan_precuneus.rh,mrirsigcfnds2gmctxrhprecuneus,mri_rsip501
dmri_rsi.nds2.gm_cort.desikan_rostralanteriorcingulate.rh,mrirsigcfnds2gmctxrhrtlantcng,mri_rsip501
dmri_rsi.nds2.gm_cort.desikan_rostralmiddlefrontal.rh,mrirsigcfnds2gmctxrhrtlmidfrl,mri_rsip501
